gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
CCL5	0	3.96124313957599	2.07256322617825	110800705	0.828213089231088	0	0	98.9504013171435	55.5987360621799	TRUE	TRUE	1
NKG7	0	2.63886363615495	1.62931564211067	106496683.5	0.796041390119318	0	0	88.6807985182136	38.9568880979189	TRUE	TRUE	2
GZMA	0	2.60702086132547	1.5207695188179	103401215.5	0.772903386485713	0	0	85.7378061329492	40.1445538081575	TRUE	TRUE	3
CD8A	0	1.65792566939405	1.14987004689001	99843160	0.746307633892707	0	0	68.5326198806339	23.6225620164893	TRUE	TRUE	4
CCL4	0	2.14414326228067	1.40661083432733	99075185.5	0.740567178242215	0	0	72.3194072854497	27.9991283187448	TRUE	TRUE	5
SH3BGRL3	0	2.9064001014326	0.75054425935002	96476972	0.721146052453197	0	0	95.6781230705907	83.8884247993317	TRUE	TRUE	6
GZMH	0	1.33020056845899	1.03086392485333	95032912.5	0.71035199676981	0	0	54.0234616176168	13.7035557331203	TRUE	TRUE	7
COTL1	0	2.02815841419299	0.806195500696453	93302373.5	0.697416564172834	0	0	80.3869108870138	56.637489557985	TRUE	TRUE	8
CD8B	0	1.15864819350309	0.832970865684924	92784612.5	0.693546404345843	0	0	53.5089524593538	16.5437838230487	TRUE	TRUE	9
HLA-DRB1	0	1.580918891943	0.848366212758491	91159543	0.681399335147951	0	0	64.7664128421486	34.1771692151237	TRUE	TRUE	10
IL32	1	3.42430822194571	0.969479713015724	78957901.5	0.767744126367974	0	0	96.4686098654709	86.4453233416597	TRUE	TRUE	1
TNFRSF4	1	1.5025151845134	1.31278495779941	78020408.5	0.758628449145207	0	0	59.0807174887892	9.82861504301971	TRUE	TRUE	2
CTLA4	1	1.29097285716574	1.10506412441933	76938418	0.74810775602419	0	0	57.6233183856502	10.0506522342492	TRUE	TRUE	3
TNFRSF18	1	1.26949144209742	1.02359078429045	74318279	0.722630934967622	0	0	54.8766816143498	12.9024424091035	TRUE	TRUE	4
BATF	1	1.26680933623447	0.965509161723832	74291261.5	0.722368231342777	0	0	57.3710762331839	17.0760477379961	TRUE	TRUE	5
S100A4	1	2.92448920528682	0.987567070942976	74155533	0.721048480479645	0	0	90.4428251121076	72.665140160977	TRUE	TRUE	6
SAT1	1	1.82222035720486	0.924799203453738	73280861	0.71254364084053	0	0	74.4674887892377	44.8931446017208	TRUE	TRUE	7
LTB	1	1.80032248013957	1.02807412639305	72692042.5	0.706818286743172	0	0	69.4506726457399	35.3316680543991	TRUE	TRUE	8
SPOCK2	1	1.35412348063111	0.825666600770733	72155941	0.701605524373062	0	0	63.0885650224215	28.5907577019151	TRUE	TRUE	9
TIGIT	1	1.23956983174531	0.791313508820883	70826527	0.688679018341094	0	0	57.9596412556054	24.1118512350819	TRUE	TRUE	10
MT-CYB	2	5.57644306609039	0.725097046854906	76240736	0.772243299344827	0	0	99.9412800939518	99.8344028151521	TRUE	TRUE	1
MT-CO3	2	6.51556005439637	0.786547778513373	76044165.5	0.770252234470088	0	0	100	99.996550058649	TRUE	TRUE	2
MT-ATP6	2	5.98005965585056	0.667769997522335	75826902.5	0.768051575022814	0	0	99.9412800939518	99.8827019940661	TRUE	TRUE	3
MT-ND4	2	5.48084768477752	0.65234440140745	75533882	0.765083566979244	0	0	99.9706400469759	99.9551507624371	TRUE	TRUE	4
MT-ND1	2	4.64515014125543	0.715408183452882	75182660.5	0.761526040331536	0	0	99.8825601879037	99.0167667149658	TRUE	TRUE	5
MT-CO2	2	6.19013162891212	0.708676157807956	74732238.5	0.756963710668592	0	0	100	99.996550058649	TRUE	TRUE	6
MT-CO1	2	6.15002554421115	0.61000235684028	73391469	0.74338304085002	0	0	100	99.996550058649	TRUE	TRUE	7
MT-ND3	2	4.78427123870991	0.738092115323336	73277645	0.74223011623365	0	0	99.9706400469759	99.4031601462775	TRUE	TRUE	8
MT-ND2	2	4.17085851052676	0.632071368153995	71710134	0.726352779131351	0	0	99.7357604227833	98.5199751604223	TRUE	TRUE	9
MT-ND5	2	3.23735845708339	0.475314081792695	63722478	0.645445718849673	2.33306392962878e-170	1.45811193183777e-167	95.8602466236054	91.5752432208653	TRUE	TRUE	10
KLRB1	3	2.07272797017667	1.24334535397052	65505078	0.730669066079666	0	0	72.1531413612566	33.8014725934006	TRUE	TRUE	1
IL7R	3	2.07574605928758	1.19053637660484	65195418.5	0.727215003821047	0	0	73.4293193717278	37.8238341968912	TRUE	TRUE	2
JUN	3	2.75665375720107	1.02355123768468	62760250.5	0.70005219472849	1.02649578948722e-301	5.64552154302179e-298	87.2054973821989	64.9577311153531	TRUE	TRUE	3
DUSP1	3	2.24203626599042	1.04252521290486	62057748	0.692216209164231	6.44472358570112e-308	4.43058634707987e-304	75.3272251308901	46.9423234251432	TRUE	TRUE	4
TPT1	3	4.34567527557086	0.478862355364759	61992310.5	0.691486293889394	8.43507716806462e-267	3.31365981492299e-263	99.6727748691099	98.493318789201	TRUE	TRUE	5
FOS	3	2.11802216239003	0.990412704096505	60166183	0.671116958935432	5.87942937222062e-252	1.7964269811855e-248	68.651832460733	44.082356149441	TRUE	TRUE	6
RPLP1	3	4.41024517206329	0.361670326400634	59968199.5	0.668908574128316	4.59295553452605e-208	1.0525140353661e-204	99.6400523560209	99.2568857376602	TRUE	TRUE	7
S100A4	3	2.67185482817534	0.691379210167205	58391111.5	0.651317122423069	3.87474318615071e-170	6.6594726797474e-167	88.8743455497382	73.1388055631306	TRUE	TRUE	8
JUNB	3	2.30847208053455	0.790207137799403	58245990.5	0.649698386459751	3.28882088902615e-174	6.02928570848868e-171	77.1924083769634	59.1389419143714	TRUE	TRUE	9
RORA	3	1.13989429700181	0.562342680832148	57166270.5	0.637654770481955	1.51029876272784e-198	3.194746590481e-195	54.8756544502618	30.4847286610308	TRUE	TRUE	10
FOS	4	2.71468473619527	1.62808632022325	62713691.5	0.78892117825506	0	0	87.0280373831776	42.7432109566915	TRUE	TRUE	1
JUNB	4	2.90913362436545	1.43480651890345	61919504	0.778930515558136	0	0	91.588785046729	58.0745028098395	TRUE	TRUE	2
DUSP1	4	2.65689297400218	1.48135942833038	61714412.5	0.776350520281824	0	0	88.2242990654206	46.1453040347276	TRUE	TRUE	3
CCL5	4	3.81460041515011	1.76040085394766	61203969.5	0.769929286204221	0	0	98.018691588785	58.8686610357708	TRUE	TRUE	4
CD69	4	2.18174887423729	1.29478493004305	60930642	0.766490900611029	0	0	81.0093457943925	41.7202274792207	TRUE	TRUE	5
FOSB	4	1.85924949305357	1.18411086790386	59961330	0.754297219345483	0	0	75.7757009345794	32.0523606016758	TRUE	TRUE	6
JUN	4	3.0206556542571	1.29819458754776	59754240.5	0.751692089772713	0	0	92.5607476635514	64.7609112629135	TRUE	TRUE	7
JUND	4	2.99286897841898	1.01085659309442	59052197	0.742860573528667	0	0	92.2990654205607	75.135444358448	TRUE	TRUE	8
NR4A2	4	1.41010959135037	1.11700309645285	58486764	0.735747580210704	0	0	58.9906542056075	14.4429114648181	TRUE	TRUE	9
ZFP36	4	1.76371945324041	1.06939281560012	58042955.5	0.730164590015659	0	0	71.0280373831776	34.7545176161793	TRUE	TRUE	10
RPS3A	5	4.10720274102422	1.05764554510605	64968428	0.879706006161043	0	0	99.7163695299838	94.1986365459163	TRUE	TRUE	1
RPL32	5	4.2055547236606	0.934951017029338	64702266	0.876102035475284	0	0	99.837925445705	96.9222029140489	TRUE	TRUE	2
RPL13	5	4.59739625388839	0.787861758405866	64278409.5	0.870362799968456	0	0	99.9594813614263	98.7601924876354	TRUE	TRUE	3
RPL11	5	4.05067504894563	0.878645379664107	64232851	0.869745914393178	0	0	99.7568881685575	96.2939446598048	TRUE	TRUE	4
RPS12	5	4.28705291890466	0.98745660585262	63726134.5	0.862884711772254	0	0	99.837925445705	96.0466515171769	TRUE	TRUE	5
RPL9	5	3.75968202198352	0.980800920600936	63457145	0.859242455278927	0	0	99.5948136142626	92.1868734126454	TRUE	TRUE	6
RPL10	5	4.67088360523377	0.804151570250827	63399292.5	0.858459102606127	0	0	99.9594813614263	98.0751236465713	TRUE	TRUE	7
RPS14	5	4.16739096640001	0.885335319878456	63157265.5	0.855181932261892	0	0	99.837925445705	95.9965245288063	TRUE	TRUE	8
RPS13	5	3.63176860776463	0.996480728435496	62956887.5	0.8524687108476	0	0	99.5137763371151	91.5385643630531	TRUE	TRUE	9
RPS6	5	3.92025719689041	0.99129366655921	62840946.5	0.850898809940342	0	0	99.5542949756888	93.2896671567972	TRUE	TRUE	10
TRDC	6	1.89255310675147	1.67898875428319	57996993	0.813216579103939	0	0	69.949494949495	8.80197228144989	TRUE	TRUE	1
CCL5	6	3.98367647291712	1.92532462153357	57828108.5	0.810848530895756	0	0	98.1481481481482	59.2484008528785	TRUE	TRUE	2
KLRD1	6	1.9385502017788	1.43476150061228	57599493	0.80764295237826	0	0	81.523569023569	22.7611940298507	TRUE	TRUE	3
CD7	6	2.4830337576706	1.28887892599965	57120060	0.800920485505374	0	0	90.4461279461279	54.6242004264392	TRUE	TRUE	4
HOPX	6	1.69616839512666	1.29243756881982	56325379.5	0.78977771198795	0	0	74.0319865319865	19.9626865671642	TRUE	TRUE	5
CD63	6	1.93614407954429	1.10044072973028	54625276	0.765939366569031	0	0	82.7441077441077	42.2008262260128	TRUE	TRUE	6
KLRC2	6	1.35863522999361	1.160917576059	53870568.5	0.755357082563822	0	0	59.5117845117845	9.49493603411514	TRUE	TRUE	7
CTSW	6	1.43936218851603	0.933051683190283	50117757	0.702736276342853	0	0	61.9949494949495	24.4969349680171	TRUE	TRUE	8
NKG7	6	2.26237610591356	1.08824505246048	49906808	0.69977841223177	5.60829352825165e-273	5.71194310123675e-270	82.8282828282828	43.5334488272921	TRUE	TRUE	9
FCER1G	6	0.939132474065401	0.830258263891824	49127872.5	0.688856410419493	0	0	42.7609427609428	5.83355543710021	TRUE	TRUE	10
GZMK	7	3.06221072861165	2.45327741501733	60325875.5	0.883334225318342	0	0	91.2659902955448	21.141908713693	TRUE	TRUE	1
CST7	7	1.98446753502416	1.09154029509461	50606658	0.741018554142331	0	0	76.4887516541685	42.2174273858921	TRUE	TRUE	2
NKG7	7	2.32479319031751	1.15142166614661	48595717.5	0.711572938077815	5.12644016950423e-293	2.81943956442394e-289	80.6793118659021	43.8373443983403	TRUE	TRUE	3
CCL5	7	3.44558886169305	1.33977792322595	46297741.5	0.677924344784542	3.25347075599324e-186	8.9467192319058e-183	96.4711071901191	59.5153526970954	TRUE	TRUE	4
CCL4	7	1.78866908217091	0.903359218569929	45969188.5	0.673113438895061	1.02191538984702e-230	4.01452161505759e-227	66.8284075871195	32.2257261410788	TRUE	TRUE	5
GZMA	7	2.1942260412206	0.946061322780956	45729515	0.669603969638343	5.43589662362435e-188	1.66090801392273e-184	80.1940891045435	44.4846473029046	TRUE	TRUE	6
CMC1	7	1.01002365567484	0.783312758238676	45712479.5	0.669354523773353	0	0	43.7141596823996	12.5775933609959	TRUE	TRUE	7
CD74	7	2.01376696091041	0.651906425384954	44359409.5	0.649541913838641	2.79172838011511e-133	5.4835527660561e-130	75.9594177326864	59.103734439834	TRUE	TRUE	8
KLRG1	7	0.722419160022056	0.597127406024874	43665258	0.639377655592508	0	0	33.8773709748566	6.93775933609958	TRUE	TRUE	9
